job_id,model_id,model_label,family,tier,specialty,topic_index,condition,rep,reasoning_mode,target_position,provider,reasoning_tokens,temperature,negative_stem,none_of_the_above,all_of_the_above,combination_options,fill_in_blank,true_false_stem,longest_option_key,option_length_outlier,absolute_terms,vague_terms,clang_cue,grammatical_cue,nonparallel_options,numeric_not_ordered,numeric_units_inconsistent,overlapping_options,options_not_alphabetical,n_flaws,n_options,key,stem_words,key_chars,mean_distractor_chars,detector_version
5616c4e1eac1,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,pathology,12,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,77,80,67,1.1
755a17f1feef,mistralai/mistral-small-2603,Mistral Small 2603,open,base,neurology,11,guided2,0,off,,Mistral,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,72,65,65,1.1
3d6c073df098,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,pathology,0,guided2,0,off,,GMICloud,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,63,10,10.2,1.1
aee698f57f0b,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,neurology,23,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,69,13,9.8,1.1
56fccbad9694,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,neurology,15,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,157,11,13.2,1.1
f88bf03aaca8,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,surgery,16,guided2,0,off,,Google,2275,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,115,48,46,1.1
75bfbdeb5249,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,pediatrics,7,guided2,0,off,,OpenAI,239,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,E,61,14,30.8,1.1
7066d6e78525,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,obstetrics_gynecology,17,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,E,69,20,29.5,1.1
44eba66e12e3,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,internal_medicine,24,guided2,0,off,,Google,2216,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,113,18,16.8,1.1
4bcecccbb153,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,obstetrics_gynecology,17,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,A,103,38,38.8,1.1
0e6451d8ca67,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,pharmacology,12,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,105,15,10.8,1.1
00e02685ebb2,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,neurology,18,guided2,0,off,,Anthropic,438,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,86,13,11.5,1.1
da7f01dc09df,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,internal_medicine,9,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,B,130,40,41,1.1
8af4fb962034,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,neurology,17,guided2,0,off,,Alibaba,5185,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,C,140,27,19,1.1
8aa371882855,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,psychiatry,2,guided2,0,off,,GMICloud,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,65,12,9.2,1.1
0776ffdca86a,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,pathology,22,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,D,70,11,19,1.1
d50f5b6c5ee6,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,pediatrics,2,guided2,0,off,,Anthropic,1103,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,134,43,42,1.1
2032045c4805,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,neurology,0,guided2,0,off,,Alibaba,2837,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,D,85,32,32.2,1.1
4c3b659b7465,mistralai/mistral-small-2603,Mistral Small 2603,open,base,pediatrics,3,guided2,0,off,,Mistral,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,56,20,16,1.1
0d7a381cc360,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,neurology,3,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,107,35,36.5,1.1
7acbb4c1383c,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,pediatrics,18,guided2,0,off,,OpenAI,444,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,E,92,25,25,1.1
67b8c1d577fc,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,neurology,7,guided2,0,off,,OpenAI,377,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,79,10,11.5,1.1
50a294d84ea4,mistralai/mistral-small-2603,Mistral Small 2603,open,base,pathology,6,guided2,0,off,,Mistral,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,74,17,18.8,1.1
9b8c19290593,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,neurology,7,guided2,0,off,,GMICloud,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,68,14,31,1.1
f6956ed04cb9,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,pediatrics,2,guided2,0,off,,Google AI Studio,1457,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,116,82,65.8,1.1
d49cb5da5ba5,x-ai/grok-4.6,Grok 4.6,commercial,flagship,internal_medicine,20,guided2,0,off,,xAI,1694,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,70,10,10,1.1
dab2195ff2fb,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,pathology,18,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,A,56,66,49.2,1.1
0d6751889c9f,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,pharmacology,22,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,B,68,31,25.5,1.1
bae7c302294a,x-ai/grok-4.6,Grok 4.6,commercial,flagship,obstetrics_gynecology,5,guided2,0,off,,xAI,4498,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,62,10,12.2,1.1
eae265fc59e0,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,pharmacology,9,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,63,41,54,1.1
e47fdd7ac405,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,obstetrics_gynecology,7,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,49,37,62.2,1.1
226bdbd8967c,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,pharmacology,22,guided2,0,off,,Google,1612,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,110,12,13,1.1
31b2ab855f22,x-ai/grok-4.6,Grok 4.6,commercial,flagship,pharmacology,11,guided2,0,off,,xAI,5105,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,E,69,18,13,1.1
46c29f6b5502,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,pathology,21,guided2,0,off,,GMICloud,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,A,72,14,19.2,1.1
a1f97fffa611,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,pathology,19,guided2,0,off,,Google AI Studio,653,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,71,51,58.8,1.1
25848c62764a,mistralai/mistral-small-2603,Mistral Small 2603,open,base,pharmacology,2,guided2,0,off,,Mistral,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,49,52,53.5,1.1
aee3f9d86a9f,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,surgery,6,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,50,36,33,1.1
94844c1df0d7,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,pediatrics,24,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,68,32,27.2,1.1
a253e069e64c,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,psychiatry,6,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,129,20,27,1.1
088d6502788d,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,pharmacology,15,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,111,14,18,1.1
d237b9a86494,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,internal_medicine,17,guided2,0,off,,OpenAI,333,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,64,38,32.8,1.1
8641723a67b1,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,internal_medicine,20,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,76,10,10,1.1
163b5b7eefcf,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,surgery,23,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,A,86,38,26.8,1.1
939af9528b36,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,pediatrics,18,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,122,34,23.8,1.1
61cb27f5ade9,x-ai/grok-4.6,Grok 4.6,commercial,flagship,neurology,13,guided2,0,off,,xAI,3426,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,E,51,39,39.5,1.1
07fa91772af2,mistralai/mistral-small-2603,Mistral Small 2603,open,base,pharmacology,15,guided2,0,off,,Mistral,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,5,A,58,26,33.8,1.1
2962562761aa,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,psychiatry,22,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,106,34,26.5,1.1
6efb9125d93a,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,internal_medicine,1,guided2,0,off,,OpenAI,512,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,E,83,30,34.8,1.1
1c878835ad57,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,pathology,21,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,D,60,30,24,1.1
0c11a55ea815,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,obstetrics_gynecology,4,guided2,0,off,,Alibaba,7941,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,E,73,34,40.8,1.1
a2b166fdc552,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,obstetrics_gynecology,15,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,E,98,54,34.8,1.1
eec27659f6a9,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,pediatrics,23,guided2,0,off,,Anthropic,698,0.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,5,C,107,42,18.8,1.1
c3f41a956bb8,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,pathology,1,guided2,0,off,,Google,1657,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,E,84,21,16.5,1.1
fd2e7d49a45f,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,psychiatry,20,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,5,A,87,41,21.8,1.1
130102c6d2d7,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,obstetrics_gynecology,22,guided2,0,off,,GMICloud,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,60,23,26.2,1.1
f85f403fe197,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,pediatrics,11,guided2,0,off,,Google,2064,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,116,26,37.8,1.1
171c09a17b9a,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,pharmacology,9,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,52,48,51.2,1.1
e21a192b9bd4,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,internal_medicine,15,guided2,0,off,,OpenAI,324,0.7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,5,E,78,39,32.5,1.1
66056f0962f2,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,psychiatry,20,guided2,0,off,,OpenAI,825,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,102,35,40.5,1.1
e88a672e53d4,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,psychiatry,17,guided2,0,off,,OpenAI,469,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,111,19,25.8,1.1
7cc80f90e672,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,psychiatry,4,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,135,14,23.8,1.1
b2624d409f29,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,neurology,16,guided2,0,off,,Alibaba,2739,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,107,9,9.2,1.1
213ac0f3f34c,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,neurology,9,guided2,0,off,,Google AI Studio,1271,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,82,39,39.5,1.1
2d409082fcc7,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,neurology,6,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,111,32,43.8,1.1
ae06ec6e338f,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,pediatrics,24,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,A,85,54,34.5,1.1
cd4d9d4e9527,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,surgery,6,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,65,22,27.8,1.1
0a9cfe62ea49,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,pharmacology,6,guided2,0,off,,Google,2001,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,82,14,10.8,1.1
99d2d5736807,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,psychiatry,1,guided2,0,off,,Anthropic,760,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,126,11,10,1.1
6f9512f726bf,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,pathology,11,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,48,18,18.2,1.1
f9419e56a65e,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,psychiatry,12,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,79,86,62.8,1.1
84b9c89ada04,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,internal_medicine,17,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,83,39,25.8,1.1
6083cbcbb17c,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,psychiatry,22,guided2,0,off,,Anthropic,833,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,146,25,27.2,1.1
b75e84a63f00,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,pediatrics,13,guided2,0,off,,Google,2067,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,115,20,18,1.1
99b2c0b7dc1f,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,obstetrics_gynecology,17,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,54,31,34.8,1.1
7cfe2fb2216b,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,pediatrics,5,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,A,63,4,8.5,1.1
032e352655d3,x-ai/grok-4.6,Grok 4.6,commercial,flagship,psychiatry,20,guided2,0,off,,xAI,4270,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,E,48,8,10,1.1
f3b1f9609ce4,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,obstetrics_gynecology,2,guided2,0,off,,OpenAI,379,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,E,84,23,23.5,1.1
2ffed134ff59,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,psychiatry,14,guided2,0,off,,Anthropic,648,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,B,142,8,27,1.1
696a5daf7048,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,surgery,6,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,40,26,21.8,1.1
0dfa7a17469f,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,pathology,9,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,45,19,22.5,1.1
b71efbe06e9d,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,internal_medicine,10,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,B,110,29,32.5,1.1
37b72dda4a4d,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,neurology,19,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,50,64,61.8,1.1
abc93f35f63c,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,pharmacology,10,guided2,0,off,,OpenAI,516,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,D,44,35,35.2,1.1
395a1dc3d6ba,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,obstetrics_gynecology,4,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,76,30,40.8,1.1
8cc3cfc06758,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,psychiatry,3,guided2,0,off,,OpenAI,427,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,86,31,38,1.1
9f1b55e793df,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,pediatrics,10,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,47,29,21.8,1.1
9cf2e2285f0a,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,pharmacology,20,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,5,B,125,61,25,1.1
95598c693b50,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,pediatrics,21,guided2,0,off,,Anthropic,911,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,B,105,19,39.2,1.1
c12cf1343ea9,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,surgery,14,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,78,9,9.2,1.1
675f165e2c9a,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,psychiatry,19,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,A,88,24,31.5,1.1
f7dcf5d47226,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,pathology,10,guided2,0,off,,GMICloud,0,0.7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,5,A,73,41,23.8,1.1
61c61aa70697,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,psychiatry,12,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,64,71,60.5,1.1
c456207b88da,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,obstetrics_gynecology,6,guided2,0,off,,Google AI Studio,1904,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,C,131,15,16,1.1
c252569cf9ce,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,obstetrics_gynecology,20,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,D,159,21,25.8,1.1
5b3a4f1afd0b,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,neurology,23,guided2,0,off,,Google AI Studio,1439,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,103,13,12,1.1
e3801bd524a5,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,pathology,3,guided2,0,off,,Alibaba,2234,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,A,100,19,28.5,1.1
8798e32e5d28,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,internal_medicine,6,guided2,0,off,,Anthropic,758,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,85,42,37.2,1.1
363495e44666,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,pathology,19,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,80,50,47.5,1.1
9feec2f1cef2,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,obstetrics_gynecology,20,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,77,51,40.8,1.1
a330fa3bd2d5,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,neurology,5,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,5,C,79,39,20,1.1
11e975046d99,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,pathology,23,guided2,0,off,,Google,1878,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,E,67,30,40,1.1
d6bb1935b8d3,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,internal_medicine,20,guided2,0,off,,Google AI Studio,1423,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,107,10,10.8,1.1
d7d20030a333,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,obstetrics_gynecology,10,guided2,0,off,,Google AI Studio,3173,0.7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,5,B,95,18,25.2,1.1
d9f9c4569924,mistralai/mistral-small-2603,Mistral Small 2603,open,base,pathology,12,guided2,0,off,,Mistral,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,74,55,51,1.1
53e0cecf054d,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,surgery,11,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,E,137,54,29.2,1.1
57577751303f,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,pathology,23,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,62,19,16.5,1.1
66c154f55927,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,surgery,9,guided2,0,off,,Google AI Studio,1871,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,91,45,46,1.1
77f6086ae438,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,internal_medicine,21,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,80,45,46.2,1.1
15cfcff5b510,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,internal_medicine,23,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,A,78,10,11,1.1
b38588e45362,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,internal_medicine,9,guided2,0,off,,OpenAI,936,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,101,18,27.2,1.1
cb148d08ea22,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,surgery,17,guided2,0,off,,Anthropic,388,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,97,4,4.5,1.1
0585b0d1ccee,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,neurology,24,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,A,52,47,25,1.1
