job_id,model_id,model_label,family,tier,specialty,topic_index,condition,rep,reasoning_mode,target_position,provider,reasoning_tokens,temperature,negative_stem,none_of_the_above,all_of_the_above,combination_options,fill_in_blank,true_false_stem,longest_option_key,option_length_outlier,absolute_terms,vague_terms,clang_cue,grammatical_cue,nonparallel_options,numeric_not_ordered,numeric_units_inconsistent,overlapping_options,options_not_alphabetical,n_flaws,n_options,key,stem_words,key_chars,mean_distractor_chars,detector_version
df106cdc625f,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,surgery,6,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5,A,52,11,32,1.2
6539be8a9abf,mistralai/mistral-small-2603,Mistral Small 2603,open,base,obstetrics_gynecology,1,guided2,0,off,,Mistral,0,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,A,67,38,39,1.2
4d325f8dbb4a,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,pathology,6,guided2,0,off,,Google AI Studio,835,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,55,3,4,1.2
babdf892cef6,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,neurology,10,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,74,14,19.8,1.2
86b064176485,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,neurology,10,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,67,33,26.8,1.2
a24f850b517f,x-ai/grok-4.6,Grok 4.6,commercial,flagship,psychiatry,9,guided2,0,off,,xAI,2309,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,76,18,22.2,1.2
59bde275bd9e,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,pathology,13,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,D,88,26,23.2,1.2
d20363182e65,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,pathology,15,guided2,0,off,,Anthropic,671,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,121,19,26.2,1.2
f91d213649d9,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,neurology,21,guided2,0,off,,Google,1610,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,117,30,33.2,1.2
2a389ccff330,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,neurology,19,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,66,64,44.5,1.2
ab8a1641f793,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,psychiatry,16,guided2,0,off,,Anthropic,651,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,173,31,23.8,1.2
9fa976b46674,x-ai/grok-4.6,Grok 4.6,commercial,flagship,pediatrics,18,guided2,0,off,,xAI,3110,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,46,15,18.8,1.2
24e188e07d32,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,neurology,23,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,81,43,42.2,1.2
591863f6a2ce,x-ai/grok-4.6,Grok 4.6,commercial,flagship,pharmacology,3,guided2,0,off,,xAI,1426,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,46,8,11,1.2
c92862c515b9,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,neurology,18,guided2,0,off,,Alibaba,1385,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,54,13,11,1.2
cab028c91d56,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,internal_medicine,24,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,71,30,31,1.2
774efe5fa714,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,psychiatry,0,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,C,41,10,10.2,1.2
6e13767dfb35,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,pharmacology,2,guided2,0,off,,Anthropic,520,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,85,16,27.5,1.2
7783371a792d,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,internal_medicine,12,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,E,119,32,41.8,1.2
60363e942504,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,obstetrics_gynecology,20,guided2,0,off,,Google,2199,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,103,32,34.8,1.2
2af581d1bc4e,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,obstetrics_gynecology,22,guided2,0,off,,Google,1564,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,A,69,13,28,1.2
c17164deae99,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,pathology,20,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,56,21,21,1.2
f9021af432b2,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,pediatrics,21,guided2,0,off,,OpenAI,362,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,E,75,25,37,1.2
d7121afa7acc,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,pediatrics,0,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,D,60,44,26.8,1.2
d46ef1bd4966,mistralai/mistral-small-2603,Mistral Small 2603,open,base,internal_medicine,13,guided2,0,off,,Mistral,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,101,50,43,1.2
179110b4e742,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,pathology,7,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,88,26,21,1.2
b096cbf7d232,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,pediatrics,0,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,C,87,25,29.8,1.2
9d3d46abda58,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,psychiatry,6,guided2,0,off,,OpenAI,175,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,E,95,29,26.5,1.2
3fa3f1d69d17,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,pathology,5,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,C,86,31,20.5,1.2
13d3c0a15f96,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,obstetrics_gynecology,8,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,55,26,30,1.2
4b93f15e18fb,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,surgery,7,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,A,80,30,24.8,1.2
9316082fb2f5,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,neurology,24,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,A,77,70,47,1.2
52ef4011e06f,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,pediatrics,24,guided2,0,off,,GMICloud,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,75,16,25.8,1.2
69c2aa81a9ce,mistralai/mistral-small-2603,Mistral Small 2603,open,base,pathology,10,guided2,0,off,,Mistral,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,66,53,41,1.2
b6217ecf5f25,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,pediatrics,24,guided2,0,off,,Anthropic,904,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,97,21,24.8,1.2
0d5bba8155da,x-ai/grok-4.6,Grok 4.6,commercial,flagship,internal_medicine,19,guided2,0,off,,xAI,2234,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,94,28,21,1.2
e56c6ba65700,x-ai/grok-4.6,Grok 4.6,commercial,flagship,psychiatry,16,guided2,0,off,,xAI,1233,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,75,31,28.2,1.2
d5a36c41d429,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,internal_medicine,11,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,C,132,25,31,1.2
6fae026c019a,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,pathology,23,guided2,0,off,,OpenAI,516,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,58,18,16,1.2
5e2fdaa27168,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,psychiatry,24,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,5,A,153,80,26.2,1.2
061196989374,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,surgery,1,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,C,69,56,52.8,1.2
81d25432010c,mistralai/mistral-small-2603,Mistral Small 2603,open,base,neurology,6,guided2,0,off,,Mistral,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,73,49,54,1.2
0215261f9329,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,neurology,6,guided2,0,off,,Google AI Studio,3308,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,107,24,21.8,1.2
73aeb71c515f,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,pharmacology,18,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,5,C,62,29,10.8,1.2
737119b8ef3f,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,psychiatry,22,guided2,0,off,,OpenAI,315,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,87,25,31.5,1.2
9c88f1b581d4,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,psychiatry,13,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,80,10,9,1.2
01be90ed183e,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,obstetrics_gynecology,20,guided2,0,off,,Alibaba,5040,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,75,16,16.2,1.2
ec244f0c9524,x-ai/grok-4.6,Grok 4.6,commercial,flagship,pathology,6,guided2,0,off,,xAI,1296,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,50,3,4,1.2
b78fa1a468b9,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,surgery,14,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,76,47,42.2,1.2
98f9aeb0b232,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,neurology,20,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,82,25,33.2,1.2
c503a56587ed,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,obstetrics_gynecology,13,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,A,76,46,35,1.2
64229987bf7b,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,neurology,0,guided2,0,off,,Google,2132,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,86,32,28,1.2
c5e740e92121,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,surgery,0,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,A,57,43,35,1.2
51d7e1f9ed1c,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,internal_medicine,17,guided2,0,off,,Alibaba,3106,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,C,78,23,25.5,1.2
120daa1d8850,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,internal_medicine,3,guided2,0,off,,Google,1968,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,86,13,10.8,1.2
29180eabf1c2,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,surgery,11,guided2,0,off,,Anthropic,1045,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,C,108,39,22.8,1.2
c7280cb32873,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,psychiatry,12,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,60,35,36.8,1.2
968e00e471e6,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,obstetrics_gynecology,24,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,124,16,22.5,1.2
d29767dc9821,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,pathology,12,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,89,62,67.8,1.2
01858bc920ab,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,pharmacology,23,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,70,10,10.8,1.2
96b67a0f64ed,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,obstetrics_gynecology,22,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,117,48,45.2,1.2
7e75f8784f4a,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,pediatrics,23,guided2,0,off,,Google AI Studio,3229,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,C,79,27,18.2,1.2
8f661d8de72c,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,psychiatry,13,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,A,89,28,34.2,1.2
95f56f33557d,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,pharmacology,5,guided2,0,off,,GMICloud,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,48,23,26.5,1.2
63c3622f79e9,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,neurology,12,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,72,53,49.5,1.2
b8498dd72fa9,mistralai/mistral-small-2603,Mistral Small 2603,open,base,neurology,16,guided2,0,off,,Mistral,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,70,29,52.2,1.2
287bfbd062a9,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,pharmacology,20,guided2,0,off,,Google AI Studio,2108,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,E,110,30,24.2,1.2
6363839e9bf1,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,pharmacology,23,guided2,0,off,,GMICloud,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,61,12,13.2,1.2
5656d81dfa34,x-ai/grok-4.6,Grok 4.6,commercial,flagship,surgery,22,guided2,0,off,,xAI,2511,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,57,25,23.8,1.2
0178c037c017,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,obstetrics_gynecology,1,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,118,50,33.8,1.2
c39687ec754e,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,psychiatry,1,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,E,89,11,9.8,1.2
9666245a99bb,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,pediatrics,21,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,99,26,31.8,1.2
c0438bda6245,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,internal_medicine,22,guided2,0,off,,Anthropic,832,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,B,103,54,51.8,1.2
df48e98df94f,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,internal_medicine,7,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,46,25,19.5,1.2
814de3d1613f,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,surgery,15,guided2,0,off,,OpenAI,348,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,81,26,26.2,1.2
89acd6afbc6f,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,obstetrics_gynecology,23,guided2,0,off,,OpenAI,516,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,80,29,26.8,1.2
2bf8c870a992,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,surgery,22,guided2,0,off,,OpenAI,516,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,73,44,47.8,1.2
87aae8051d87,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,pediatrics,0,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,5,E,85,51,30,1.2
051e118f0429,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,internal_medicine,16,guided2,0,off,,GMICloud,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,54,15,17.2,1.2
f1dd21384565,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,neurology,12,guided2,0,off,,GMICloud,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,87,36,48.2,1.2
f1cb1a2bb275,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,psychiatry,23,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,77,19,19.5,1.2
fdae28933813,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,pharmacology,18,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,48,56,42.5,1.2
f182e69bd2d4,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,obstetrics_gynecology,10,guided2,0,off,,Google AI Studio,2044,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,C,78,18,21.8,1.2
7fb98b555414,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,psychiatry,5,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,67,30,28.5,1.2
5015d03021a1,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,pediatrics,9,guided2,0,off,,GMICloud,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,76,20,15.5,1.2
e2824dc88959,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,neurology,20,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,73,29,24.5,1.2
d61a3ef4404e,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,obstetrics_gynecology,16,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,A,159,65,43.8,1.2
e778215a1585,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,psychiatry,1,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,65,9,9.5,1.2
f16969c21975,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,internal_medicine,18,guided2,0,off,,Alibaba,2053,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,C,53,12,11.5,1.2
ba8cf0f01dff,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,surgery,7,guided2,0,off,,Anthropic,1094,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,E,100,30,28.2,1.2
963bb32e7910,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,surgery,5,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,B,26,52,59.2,1.2
d3e2d6e48fa3,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,pathology,14,guided2,0,off,,Google,3467,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,A,108,43,49.8,1.2
a3e3d4a77193,mistralai/mistral-small-2603,Mistral Small 2603,open,base,pediatrics,20,guided2,0,off,,Mistral,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,75,43,55.2,1.2
5daca4ce3b0a,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,internal_medicine,0,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,79,62,71.5,1.2
f143a2aa9ee1,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,pediatrics,7,guided2,0,off,,Google,1618,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,D,79,42,32,1.2
69b5f70a9f4f,mistralai/mistral-small-2603,Mistral Small 2603,open,base,pathology,15,guided2,0,off,,Mistral,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,70,24,24.2,1.2
de8d9df7a892,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,psychiatry,15,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,78,37,43.5,1.2
49d3c39de1c3,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,pathology,0,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,56,18,21.5,1.2
1cbf8ce6a19f,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,pediatrics,16,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,A,56,23,27.2,1.2
c1b77c03a76b,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,internal_medicine,12,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,77,68,52.5,1.2
b2b8585a60ef,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,obstetrics_gynecology,8,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,64,26,33,1.2
185925060883,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,psychiatry,14,guided2,0,off,,Alibaba,3247,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,B,108,8,24,1.2
0941d7eed788,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,surgery,3,guided2,0,off,,Alibaba,3367,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,D,83,26,27.2,1.2
7f28af5daefc,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,obstetrics_gynecology,12,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,5,A,66,106,66.5,1.2
6a1210cae1a1,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,pathology,19,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,89,74,73.5,1.2
17e81fdede85,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,psychiatry,0,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,E,78,46,32.8,1.2
282504ea8841,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,surgery,11,guided2,0,off,,GMICloud,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,56,10,19.5,1.2
8dc31ce4a935,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,internal_medicine,14,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,A,61,104,69,1.2
76006da97aaf,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,pediatrics,17,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,79,35,23.2,1.2
4096ec2937d2,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,surgery,20,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,C,116,9,23.2,1.2
95ed98419edf,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,obstetrics_gynecology,19,guided2,0,off,,OpenAI,309,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,84,25,39.2,1.2
74438979d899,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,pharmacology,19,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,45,7,9.5,1.2
